"title_1","title_2"
"(#1.1)","High School Musical 3: Senior Year"
"(#1.1)","Higher Learning"
"(#1.1)","Higher Learning"
"(#1.1)","His Name Was Jason: 30 Years of Friday the 13th"
"(#1.1)","Hoaxes, Cheats and Liars"
"(#1.1)","Hoaxes, Cheats and Liars"
"(#1.1)","Holidays of Future Passed"
"(#1.1)","Holidays of Future Passed"
"(#1.1)","Holidays of Future Passed"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood's Hot List"
"(#1.1)","Hollywood Forever"
"(#1.1)","Home Alone"
"(#1.1)","Home Alone"
"(#1.1)","Home Alone 2: Lost in New York"
"(#1.1)","Home Alone 2: Lost in New York"
"(#1.1)","Homestarrunner.com: Everything Else, Volume 1"
"(#1.1)","Horns and Halos"
"(#1.1)","Hot Coffee"
"(#1.1)","Hot Tub Time Machine"
"(#1.1)","Hot Tub Time Machine 2"
"(#1.1)","House of the Dead 2"
"(#1.1)","How Cory and Topanga Got Their Groove Back"
"(#1.1)","How Cory and Topanga Got Their Groove Back"
"(#1.1)","Howard Hesseman/Randy Newman"
"(#1.1)","Humbug"
"(#1.1)","Hype!"
"(#1.1)","I'm Not There."
"(#1.1)","I'm Not There."
"(#1.1)","I've Got a Secret"
"(#1.1)","I Am an Animal: The Story of Ingrid Newkirk and PETA"
"(#1.1)","Idol"
"(#1.1)","Idris Elba/Heidi Klum/Lukas Graham"
"(#1.1)","If You're So Smart, Then Why Are You Dead?"
"(#1.1)","In the Name of God"
"(#1.1)","Indiana Jones and the Kingdom of the Crystal Skull"
"(#1.1)","Indiana Jones and the Kingdom of the Crystal Skull"
"(#1.1)","Indiana Jones and the Last Crusade"
"(#1.1)","Indiana Jones and the Last Crusade"
"(#1.1)","Indiana Jones and the Last Crusade"
"(#1.1)","Indiana Jones and the Last Crusade"
"(#1.1)","Indiana Jones and the Temple of Doom"
"(#1.1)","Indiana Jones and the Temple of Doom"
"(#1.1)","Indictment: The McMartin Trial"
"(#1.1)","Inside Deep Throat"
"(#1.1)","Inside Edition"
"(#1.1)","Inside Edition"
"(#1.1)","Inspiration"
"(#1.1)","Interview"
"(#1.1)","Isaac Mizrahi/Patton Oswalt"
"(#1.1)","It's a Wonderful Life... Without You"
"(#1.1)","It's Only TV... But I Like It"
"(#1.1)","Itchy & Scratchy: The Movie"
"(#1.1)","Jack and Jill"
"(#1.1)","Jennifer Lopez"
"(#1.1)","Jeremy Piven/AFI"
"(#1.1)","Jerry Maguire"
"(#1.1)","Jerry Maguire"
"(#1.1)","Jesse Eisenberg/Nicki Minaj"
"(#1.1)","Jesse Eisenberg/Tatiana Maslany/Chuck Klosterman/Jon Theodore"
"(#1.1)","Jim Carrey/Soundgarden"
"(#1.1)","Jingle All the Way"
"(#1.1)","John Goodman/Everclear"
"(#1.1)","John Goodman/Everclear"
"(#1.1)","John Goodman/Ja Rule"
"(#1.1)","Johnny Carson: King of Late Night"
"(#1.1)","Julia Louis-Dreyfus/Snow Patrol"
"(#1.1)","Just One of the Guys"
"(#1.1)","Karen Black/Cheap Trick/Stanley Clarke Trio"
"(#1.1)","Kentucky Fried Memories"
"(#1.1)","Kevin Bacon/Jeff Musial/Ty Dolla Sign/Ann Wilson"
"(#1.1)","Kimmy Goes to a Play!"
"(#1.1)","Krispy Kreme (Exclusive Interview)"
"(#1.1)","Kunal Nayyar"
"(#1.1)","Lady Gaga"
"(#1.1)","Lara Croft: Tomb Raider"
"(#1.1)","Lara Croft: Tomb Raider"
"(#1.1)","Larry King Live"
"(#1.1)","Larry King Live"
"(#1.1)","Lassie Come Home"
"(#1.1)","Lassie Come Home"
"(#1.1)","Last Time in New York"
"(#1.1)","Layer Cake"
"(#1.1)","Layer Cake"
"(#1.1)","Lenny Kravitz/Rachel Dratch/Yuna/Matt Cameron"
"(#1.1)","Les Is More"
"(#1.1)","Let the Children Play"
"(#1.1)","Let the Children Play"
"(#1.1)","Let the Children Play"
"(#1.1)","Let the Children Play"
"(#1.1)","Let the Children Play"
"(#1.1)","Let the Children Play"
"(#1.1)","Let the Children Play"
"(#1.1)","Lethal Weapon"
"(#1.1)","Lethal Weapon"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life-Changing Moments"
"(#1.1)","Life Itself"
"(#1.1)","Live Aid"
"(#1.1)","Live Aid"
"(#1.1)","Live Aid"
"(#1.1)","Live Aid"
"(#1.1)","Live Free or Die Hard"
"(#1.1)","Live Free or Die Hard"
"(#1.1)","Live from New York: The First 5 Years of Saturday Night Live"
"(#1.1)","Looking for Glory"
"(#1.1)","Looney Tunes: Reality Check"
"(#1.1)","Lords of Dogtown"
"(#1.1)","Lords of Dogtown"
"(#1.1)","Los Angeles 1984: Games of the XXIII Olympiad"
"(#1.1)","Los Angeles 1984: Games of the XXIII Olympiad"
"(#1.1)","Love Actually"
"(#1.1)","Love Actually"
"(#1.1)","Love Actually"
"(#1.1)","Love Actually"
"(#1.1)","Love Hurts"
"(#1.1)","Love Letters"
"(#1.1)","Love Me Tender"
"(#1.1)","Love Me Tender"
"(#1.1)","Mad City"
"(#1.1)","Mad Max"
"(#1.1)","Mad Max"
"(#1.1)","Mad Max 2"
"(#1.1)","Mad Max 2"
"(#1.1)","Mad Men"
"(#1.1)","Madame Sousatzka"
"(#1.1)","Madame Sousatzka"
"(#1.1)","Made"
"(#1.1)","Malcolm X"
"(#1.1)","Malcolm X"
"(#1.1)","Mary-Kate and Ashley: Sweet 16 - Licensed to Drive"
"(#1.1)","Mass Murder"
"(#1.1)","Matthew McConaughey/Dixie Chicks"
"(#1.1)","Max Keeble's Big Move"
"(#1.1)","Maya Rudolph/Robert Duvall/Lily Allen"
"(#1.1)","Mayor of the Sunset Strip"
"(#1.1)","Me Myself and I"
"(#1.1)","Media Malpractice: How Obama Got Elected and Palin Was Targeted"
"(#1.1)","Medium Rare"
"(#1.1)","Megan Mullally/Clay Aiken"
"(#1.1)","Melissa McCarthy/Lady Antebellum"
"(#1.1)","Mercury Rising"
"(#1.1)","Michael Jackson: Thriller"
"(#1.1)","Michael Jackson: Thriller"
"(#1.1)","Midday"
"(#1.1)","Midday"
"(#1.1)","Midday"
"(#1.1)","Midday"
"(#1.1)","Midday"
"(#1.1)","Midday"
"(#1.1)","Million Dollar Abie"
"(#1.1)","Million Dollar Celebrity Invitational Quarterfinal 7"
"(#1.1)","Mister Ed"
"(#1.1)","Mister Ed"
"(#1.1)","MMC"
"(#1.1)","MMC"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Moments of Madness"
"(#1.1)","Money Talks"
"(#1.1)","Monster's Ball"
"(#1.1)","Monster's Ball"
"(#1.1)","Moonlighting"
"(#1.1)","Moonlighting"
"(#1.1)","Moscow 1980: Games of the XXII Olympiad"
"(#1.1)","Moscow 1980: Games of the XXII Olympiad"
"(#1.1)","Moulin Rouge!"
"(#1.1)","Moulin Rouge!"
"(#1.1)","Mr. Deeds"
"(#1.1)","Mr. Edith Bunker"
"(#1.1)","MTV Video Music Awards 2003"
"(#1.1)","MTV Video Music Awards 2003"
"(#1.1)","MTV Video Music Awards 2003"
"(#1.1)","MTV Video Music Awards 2003"
"(#1.1)","MTV Video Music Awards 2007"
"(#1.1)","MTV Video Music Awards 2007"
"(#1.1)","Mumford"
"(#1.1)","Music and Lyrics"
"(#1.1)","Music and Lyrics"
"(#1.1)","Music Box"
"(#1.1)","Music with a Message"
"(#1.1)","Music with a Message"
"(#1.1)","My Fair Brady"
"(#1.1)","My Fair Brady"
"(#1.1)","My Friend Paul"
"(#1.1)","My Girl"
"(#1.1)","My Girl"
"(#1.1)","My Kid Could Paint That"
"(#1.1)","My Kid Could Paint That"
"(#1.1)","My Own Private Idaho"
"(#1.1)","My Own Private Idaho"
"(#1.1)","My Science Project"
"(#1.1)","My Way"
"(#1.1)","N.S.F. Thurmont"
"(#1.1)","National Velvet"
"(#1.1)","National Velvet"
"(#1.1)","Nearer My God to Thee"
"(#1.1)","Ned Kelly"
"(#1.1)","Ned Kelly"
"(#1.1)","Neighbors"
"(#1.1)","Neighbours"
"(#1.1)","Neighbours"
"(#1.1)","Neve Campbell/David Bowie"
"(#1.1)","Norma Rae"
"(#1.1)","North by Northwest"
"(#1.1)","North by Northwest"
"(#1.1)","Notting Hill"
"(#1.1)","Notting Hill"
"(#1.1)","Notting Hill"
"(#1.1)","Notting Hill"
"(#1.1)","Nudes at Eleven"
"(#1.1)","Ocean's Eleven"
"(#1.1)","Ocean's Eleven"
"(#1.1)","Ocean's Twelve"
"(#1.1)","Octoparrot vs. Megakitten"
"(#1.1)","Office Mole"
"(#1.1)","Office Mole"
"(#1.1)","Office Mole"
"(#1.1)","Office Mole"
"(#1.1)","Office Mole"
"(#1.1)","Office Mole"
"(#1.1)","Office Mole"
"(#1.1)","Older and Wiser"
"(#1.1)","On a Clear Day I Can't See My Sister"
"(#1.1)","On the Waterfront"
"(#1.1)","On the Waterfront"
"(#1.1)","One Fine Day"
"(#1.1)","One Fine Day"
"(#1.1)","One J at a Time"
"(#1.1)","Ordinary People"
"(#1.1)","Out of Africa"
"(#1.1)","Out of Time"
"(#1.1)","Pardon the Interruption"
"(#1.1)","Part Four"
"(#1.1)","Part IV"
"(#1.1)","Pawn Sacrifice"
"(#1.1)","Perfect"
"(#1.1)","Perfect"
"(#1.1)","Perfectly Fit"
"(#1.1)","Perfectly Fit"
"(#1.1)","Persistent Romeo"
"(#1.1)","Pet Food"
"(#1.1)","Pet Food"
"(#1.1)","Pet Food"
"(#1.1)","Pet Food"
"(#1.1)","Pet Food"
"(#1.1)","Pet Food"
"(#1.1)","Pet Food"
"(#1.1)","Philadelphia"
"(#1.1)","Philadelphia"
"(#1.1)","Phone Booth"
"(#1.1)","Pie-Mary"
"(#1.1)","Pilot"
"(#1.1)","Pilot"
"(#1.1)","Pipe Dream"
"(#1.1)","Pirates of the Caribbean: Dead Man's Chest"
"(#1.1)","Pirates of the Caribbean: Dead Man's Chest"
"(#1.1)","Planes, Trains & Automobiles"
"(#1.1)","Planes, Trains & Automobiles"
"(#1.1)","Platoon"
"(#1.1)","Playing with Rage"
"(#1.1)","Poison Ivy"
"(#1.1)","Poison Ivy"
"(#1.1)","Poltergeist"
"(#1.1)","Pool Toys"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pranks & Pranksters"
"(#1.1)","Pretty Baby"
"(#1.1)","Pretty Baby"
"(#1.1)","Pretty in Pink"
"(#1.1)","Pretty Woman"
"(#1.1)","Pretty Woman"
"(#1.1)","Primary Colors"
"(#1.1)","Project Runway"
"(#1.1)","Project Runway"
"(#1.1)","Punishment"
"(#1.1)","Punishment"
"(#1.1)","Quantum of Solace"
"(#1.1)","Quantum of Solace"
"(#1.1)","Queen Latifah/Ms. Dynamite"
"(#1.1)","Rachel Maddow/Judd Apatow/Joe Pera/Eric Kretz"
"(#1.1)","Raiders of the Lost Ark"
"(#1.1)","Raiders of the Lost Ark"
"(#1.1)","Raiders of the Lost Ark"
"(#1.1)","Raiders of the Lost Ark"
"(#1.1)","Rain Man"
"(#1.1)","Rain Man"
"(#1.1)","Rain Man"
"(#1.1)","Rainbow"
"(#1.1)","Raising the Bar"
"(#1.1)","Rate It X"
"(#1.1)","Razorback"
"(#1.1)","Razorback"
"(#1.1)","Real Life"
"(#1.1)","Rebecca Gaines, Rebecca Loses"
"(#1.1)","Rebel Without a Cause"
"(#1.1)","Rebel Without a Cause"
"(#1.1)","Red Heat"
"(#1.1)","Redacted"
"(#1.1)","Remembering Gene Siskel"
"(#1.1)","Rep. John Boehner/Matt LeBlanc/Dorian Holley"
"(#1.1)","Repossessed"
"(#1.1)","Return of the Killer Tomatoes!"
"(#1.1)","Return of the Killer Tomatoes!"
"(#1.1)","Revenge of the Creature"
"(#1.1)","Revival"
"(#1.1)","Revolutionary Road"
"(#1.1)","Revolutionary Road"
"(#1.1)","Ri¢hie Ri¢h"
"(#1.1)","Ri¢hie Ri¢h"
"(#1.1)","Ricki and the Flash"
"(#1.1)","Rickover: The Birth of Nuclear Power"
"(#1.1)","Ring Up!"
"(#1.1)","Risky Business"
"(#1.1)","Risky Business"
"(#1.1)","Roar"
"(#1.1)","Roar"
"(#1.1)","Robert Downey Jr/Fiona Apple"
"(#1.1)","Rock 'n' Roles"
"(#1.1)","Rock, Paper, Scissors"
"(#1.1)","Rocky"
"(#1.1)","Rodney Dangerfield/The J. Geils Band"
"(#1.1)","Romancing the Stone"
"(#1.1)","Romancing the Stone"
"(#1.1)","Rome Is Burning"
"(#1.1)","Romeo + Juliet"
"(#1.1)","Romeo + Juliet"
"(#1.1)","Room at the Top"
"(#1.1)","Rosario Dawson/Fleet Foxes"
"(#1.1)","Roseanne & Tom Arnold/Red Hot Chili Peppers"
"(#1.1)","Roseanne & Tom Arnold/Red Hot Chili Peppers"
"(#1.1)","Run Ricky Run"
"(#1.1)","Russell Brand/Chris Brown"
"(#1.1)","Salt/Ramona and Beezus/Summer Doc Round-Up"
"(#1.1)","Santa vs. Rudolph vs. Predator"
"(#1.1)","Sarah Silverman/Maroon 5"
"(#1.1)","Saturday Morning RPG"
"(#1.1)","Saturday Night Live: Presidential Bash"
"(#1.1)","Saturday Night Live: Presidential Bash 2004"
"(#1.1)","Saturday Night Live: The Best of Cheri Oteri"
"(#1.1)","Saturday Night Live: The Best of Commercial Parodies"
"(#1.1)","Saturday Night Live: The Best of Jimmy Fallon"
"(#1.1)","Saturday Night Live: The Best of Mike Myers"
"(#1.1)","Saturday Night Live: The Best of Mike Myers"
"(#1.1)","Savage. Fred Savage."
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scandals & Sensations"
"(#1.1)","Scarface"
"(#1.1)","Scarface"
"(#1.1)","Scarlett Johansson/Björk"
"(#1.1)","Scent of a Reptile"
"(#1.1)","Scream 2"
"(#1.1)","Scream 3"
"(#1.1)","Seann William Scott/Sum41"
"(#1.1)","Seoul 1988: Games of the XXIV Olympiad"
"(#1.1)","Seoul 1988: Games of the XXIV Olympiad"
"(#1.1)","Sesame Street"
"(#1.1)","Sesame Street"
"(#1.1)","Sex and the City"
"(#1.1)","She's Having a Baby"
"(#1.1)","Sheer Heart Attack"
"(#1.1)","Shoot the Hero"
"(#1.1)","Sirens"
"(#1.1)","Sirens"
"(#1.1)","Sixteen Candles"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Sizzling Superstars"
"(#1.1)","Skippy"
"(#1.1)","Skippy"
"(#1.1)","Small Time Crooks"
"(#1.1)","Smooching and Mooching"
"(#1.1)","Sneakers"
"(#1.1)","Sneakers"
"(#1.1)","SNL: 25 Years of Music"
"(#1.1)","Somebody's Watching"
"(#1.1)","Songs You Can't Get Out of Your Head"
"(#1.1)","Songs You Can't Get Out of Your Head"
"(#1.1)","Soul Surfer"
"(#1.1)","Soultaker"
"(#1.1)","South Park"
"(#1.1)","South Park"
"(#1.1)","Space Cadets"
"(#1.1)","Space Cadets"
"(#1.1)","Space Shuttle Launch"
"(#1.1)","Special When Lit"
"(#1.1)","Spies & Lies"
"(#1.1)","Spooking Bee/Fugedaboudit/The Flew"
"(#1.1)","SportsCenter"
"(#1.1)","SportsCenter"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Sporty, Rich & Sexy"
"(#1.1)","Spring Breakdown"
"(#1.1)","St. Patrick's Day"
"(#1.1)","Stand by Me"
"(#1.1)","Stand by Me"
"(#1.1)","Stand Up and Cheer!"
"(#1.1)","Stand Up and Cheer!"
"(#1.1)","Star Crossed"
"(#1.1)","Star Search"
"(#1.1)","Star Search"
"(#1.1)","Star Wars"
"(#1.1)","Star Wars: Episode V - The Empire Strikes Back"
"(#1.1)","Star Wars: Episode V - The Empire Strikes Back"
"(#1.1)","Star Wars: Episode V - The Empire Strikes Back"
"(#1.1)","Star Wars: Episode VI - Return of the Jedi"
"(#1.1)","Star Wars: Episode VI - Return of the Jedi"
"(#1.1)","Stardust: The Bette Davis Story"
"(#1.1)","Stay Tuned"
"(#1.1)","Stealth"
"(#1.1)","Stealth"
"(#1.1)","Steptoe and Son"
"(#1.1)","Steve Irwin: He Changed Our World"
"(#1.1)","Steve Irwin: He Changed Our World"
"(#1.1)","Stop the Wedding, I Want to Get Off"
"(#1.1)","Stop the Wedding, I Want to Get Off"
"(#1.1)","Strange Bedfellows"
"(#1.1)","Strictly Ballroom"
"(#1.1)","Strictly Ballroom"
"(#1.1)","Super Bowl XXXVIII"
"(#1.1)","Super Bowl XXXVIII"
"(#1.1)","Super High Me"
"(#1.1)","Surprise Surprise"
"(#1.1)","Surprise Surprise"
"(#1.1)","Survivor: Pearl Islands - The Reunion"
"(#1.1)","Survivor: Pearl Islands - The Reunion"
"(#1.1)","Sweat"
"(#1.1)","Sweat"
"(#1.1)","Sydney 2000: Games of the XXVII Olympiad"
"(#1.1)","Sydney 2000: Games of the XXVII Olympiad"
"(#1.1)","Sydney 2000: Games of the XXVII Olympiad"
"(#1.1)","Sydney 2000: Games of the XXVII Olympiad"
"(#1.1)","Talk Radio"
"(#1.1)","Talk Show"
"(#1.1)","Taylor Schilling/Simon Pegg/Maren Morris/Atom Willard"
"(#1.1)","Tears, Bones & Desire"
"(#1.1)","Teens from a Mall"
"(#1.1)","Ten Short Films About Wakko Warner/No Time for Love/The Boo Network"
"(#1.1)","Terms of Endearment"
"(#1.1)","Thank You for Smoking"
"(#1.1)","The 11th Hour"
"(#1.1)","The 15th Annual Grammy Awards"
"(#1.1)","The 15th Annual Grammy Awards"
"(#1.1)","The 16th Annual ARIA Awards"
"(#1.1)","The 16th Annual ARIA Awards"
"(#1.1)","The 32nd Annual Grammy Awards"
"(#1.1)","The 32nd Annual Grammy Awards"
"(#1.1)","The 40th Annual Grammy Awards"
"(#1.1)","The 40th Annual Grammy Awards"
"(#1.1)","The 45th Annual Grammy Awards"
"(#1.1)","The 45th Annual Grammy Awards"
"(#1.1)","The 73rd Annual Academy Awards"
"(#1.1)","The 73rd Annual Academy Awards"
"(#1.1)","The Andy Griffith Show"
"(#1.1)","The Andy Griffith Show"
"(#1.1)","The Bachelor Party Corrosion"
"(#1.1)","The Beach"
"(#1.1)","The Beach"
"(#1.1)","The Beast of Yucca Flats"
"(#1.1)","The Beginning: Making 'Episode I'"
"(#1.1)","The Beginning: Making 'Episode I'"
"(#1.1)","The Big Easy"
"(#1.1)","The Big Fat Quiz of the Year"
"(#1.1)","The Big Fat Quiz of the Year"
"(#1.1)","The Big Fat Quiz of the Year"
"(#1.1)","The Big Leagues"
"(#1.1)","The Black Balloon"
"(#1.1)","The Black Balloon"
"(#1.1)","The Blue Lagoon"
"(#1.1)","The Blue Lagoon"
"(#1.1)","The Bodyguard"
"(#1.1)","The Bodyguard"
"(#1.1)","The Brady Bunch"
"(#1.1)","The Brady Bunch"
"(#1.1)","The Breakfast Club"
"(#1.1)","The Broken Hearts Club: A Romantic Comedy"
"(#1.1)","The Bullitt Mustang"
"(#1.1)","The Commonwealth Games"
"(#1.1)","The Commonwealth Games"
"(#1.1)","The Country Club"
"(#1.1)","The Dark Knight"
"(#1.1)","The Dark Knight"
"(#1.1)","The Day After"
"(#1.1)","The Dead Talk Back"
"(#1.1)","The Dentist 2"
"(#1.1)","The Departed"
"(#1.1)","The Departed"
"(#1.1)","The Devil's Advocate"
"(#1.1)","The Devil Wears Prada"
"(#1.1)","The Devil Wears Prada"
"(#1.1)","The Dilemma"
"(#1.1)","The Don Lane Show"
"(#1.1)","The Don Lane Show"
"(#1.1)","The Dream Team"
"(#1.1)","The Dream Team"
"(#1.1)","The Dream Team"
"(#1.1)","The Dream Team"
"(#1.1)","The Dream Team"
"(#1.1)","The Dream Team"
"(#1.1)","The Dream Team"
"(#1.1)","The Elephant Man"
"(#1.1)","The Entertainers"
"(#1.1)","The Entertainers"
"(#1.1)","The Fall's Gonna Kill You"
"(#1.1)","The Final Curtain"
"(#1.1)","The Flash & the Furious/Saved by Adele"
"(#1.1)","The Footy Show"
"(#1.1)","The Footy Show"
"(#1.1)","The Footy Show"
"(#1.1)","The Footy Show"
"(#1.1)","The Friars Club"
"(#1.1)","The Godfather"
"(#1.1)","The Godfather"
"(#1.1)","The Gospel According to Mac"
"(#1.1)","The Grand Final Footy Show 2006"
"(#1.1)","The Grand Final Footy Show 2006"
"(#1.1)","The Great Delusion: America Under Judgement?"
"(#1.1)","The Great Lie"
"(#1.1)","The Great Lie"
"(#1.1)","The Heat"
"(#1.1)","The Hostage"
"(#1.1)","The Hostage"
"(#1.1)","The Hunt"
"(#1.1)","The Hunt for Red October"
"(#1.1)","The Hunt for Red October"
"(#1.1)","The Hurricane"
"(#1.1)","The Hurricane"
"(#1.1)","The Hustler"
"(#1.1)","The Hustler"
"(#1.1)","The Insider"
"(#1.1)","The Insider 4"
"(#1.1)","The Insider 4"
"(#1.1)","The Insider 4"
"(#1.1)","The Insider 4"
"(#1.1)","The Insider 4"
"(#1.1)","The Insider 4"
"(#1.1)","The Insider 4"
"(#1.1)","The Interview"
"(#1.1)","The Jackal"
"(#1.1)","The Jackal"
"(#1.1)","The Janice Dickinson Modeling Agency"
"(#1.1)","The Janice Dickinson Modeling Agency"
"(#1.1)","The Jewel of the Nile"
"(#1.1)","The Joe Schmo Show"
"(#1.1)","The Joe Schmo Show"
"(#1.1)","The Junies"
"(#1.1)","The Junior Mint"
"(#1.1)","The Kids Are All Right"
"(#1.1)","The Kids Are Alright"
"(#1.1)","The Last Emperor"
"(#1.1)","The Last Temptation of Homer"
"(#1.1)","The Last Winter"
"(#1.1)","The Life of David Gale"
"(#1.1)","The Little Colonel"
"(#1.1)","The Little Colonel"
"(#1.1)","The Long Bright Dark"
"(#1.1)","The Long Goodbye"
"(#1.1)","The Lord's Force"
"(#1.1)","The Lover"
"(#1.1)","The Magic Bush"
"(#1.1)","The Mike Walsh Show"
"(#1.1)","The Mike Walsh Show"
"(#1.1)","The Mystery of the Deemed Dealer"
"(#1.1)","The New Friend"
"(#1.1)","The Nugget"
"(#1.1)","The O.C. Confidential"
"(#1.1)","The One in Massapequa"
"(#1.1)","The One Show"
"(#1.1)","The One the Morning After"
"(#1.1)","The One Without the Ski Trip"
"(#1.1)","The Patriot"
"(#1.1)","The Patriot"
"(#1.1)","The Phantom Planet"
"(#1.1)","The Philadelphia Story"
"(#1.1)","The Philadelphia Story"
"(#1.1)","The Pineapple Incident"
"(#1.1)","The Price Is Right"
"(#1.1)","The Price Is Right"
"(#1.1)","The Price of a Broken Heart"
"(#1.1)","The Puerto Rican Day"
"(#1.1)","The Quiet Man"
"(#1.1)","The Real Malcolm X"
"(#1.1)","The Rebel Set"
"(#1.1)","The Robert MacNeil Report"
"(#1.1)","The Robert MacNeil Report"
"(#1.1)","The Robert MacNeil Report"
"(#1.1)","The Robert MacNeil Report"
"(#1.1)","The Robert MacNeil Report"
"(#1.1)","The Rock/AC/DC"
"(#1.1)","The Rules of Attraction"
"(#1.1)","The Self-Destruction of Gia"
"(#1.1)","The Self-Destruction of Gia"
"(#1.1)","The Shadow We Cast"
"(#1.1)","The Shadow We Cast"
"(#1.1)","The Siege"
"(#1.1)","The Simpsons"
"(#1.1)","The Siskel & Ebert 500th Anniversary Special"
"(#1.1)","The Sister"
"(#1.1)","The Sonny and Cher Comedy Hour"
"(#1.1)","The Sonny and Cher Comedy Hour"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Souffle Rises"
"(#1.1)","The Sounds of Silence"
"(#1.1)","The Spy Who Came in for a Cold One"
"(#1.1)","The Strangers"
"(#1.1)","The Strangers"
"(#1.1)","The Streets of San Francisco"
"(#1.1)","The Streets of San Francisco"
"(#1.1)","The Sullivans"
"(#1.1)","The Sullivans"
"(#1.1)","The Surreal Life"
"(#1.1)","The Surreal Life"
"(#1.1)","The T.O. Show"
"(#1.1)","The Ticket"
"(#1.1)","The TV Set"
"(#1.1)","The Tyra Banks Show"
"(#1.1)","The Tyra Banks Show"
"(#1.1)","The Vanessa Show"
"(#1.1)","The Vanessa Show"
"(#1.1)","The Vicious Kind"
"(#1.1)","The X Files"
"(#1.1)","The X Files"
"(#1.1)","The X Files"
"(#1.1)","The X Files"
"(#1.1)","The Young and Prodigious T.S. Spivet"
"(#1.1)","Thelma & Louise"
"(#1.1)","Thelma & Louise"
"(#1.1)","There's Something About Miriam"
"(#1.1)","There's Something About Miriam"
"(#1.1)","This Filthy World"
"(#1.1)","This Morning"
"(#1.1)","This Morning"
"(#1.1)","This Pun for Hire/Star Truck/Go Fish/Multiplication"
"(#1.1)","Thunk in the Trunk"
"(#1.1)","Tim Allen/will.i.am/Dej Loaf"
"(#1.1)","Tim Robbins/Sinéad O'Connor"
"(#1.1)","Tim Robbins/Sinéad O'Connor"
"(#1.1)","Time"
"(#1.1)","Tina Fey/Justin Bieber"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","Titanic"
"(#1.1)","To Be Fat Like Me"
"(#1.1)","To Catch a Thief"
"(#1.1)","To Catch a Thief"
"(#1.1)","To Die For"
"(#1.1)","Today"
"(#1.1)","Today"
"(#1.1)","Today"
"(#1.1)","Today"
"(#1.1)","Today"
"(#1.1)","Today"
"(#1.1)","Tom's Rhinoplasty"
"(#1.1)","Tom Hanks/Keith Richards"
"(#1.1)","Tonight with Bert Newton"
"(#1.1)","Tonight with Bert Newton"
"(#1.1)","Tony La Russa/Jesse Eisenberg/Puscifer/New Halloween Costumes"
"(#1.1)","Tootsie"
"(#1.1)","Top Gun"
"(#1.1)","Top Gun"
"(#1.1)","Topher Grace/The Killers"
"(#1.1)","Tormented"
"(#1.1)","Training Day"
"(#1.1)","Training Day"
"(#1.1)","Transformation: The Life and Legacy of Werner Erhard"
